yr_cde	trm_cde	room_cde	crs_cde	monday_cde	tuesday_cde	wednesday_cde	thursday_cde	friday_cde	saturday_cde	sunday_cde	begin_tim	end_tim
2022	Q1	S325	PE   7011 111		T						1/1/00 17:00	1/1/00 18:50
2022	Q1	S325	ME   5980 101			W					1/1/00 17:30	1/1/00 20:20
2022	Q1	S327	BE   4005 021				R				1/1/00 12:00	1/1/00 13:50
2022	Q1	S327	BE   4005 011		T						1/1/00 12:00	1/1/00 13:50
2022	Q1	S341	PH   2011A012	M	T			F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S341	PH   2011A011	M	T			F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S341	PH   2011 012	M	T			F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S341	PH   2011 011	M	T			F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S341	PH   2011A012					F			1/1/00 9:00	1/1/00 9:50
2022	Q1	S341	PH   2011A011					F			1/1/00 9:00	1/1/00 9:50
2022	Q1	S341	CE   1901 012	M	T			F			1/1/00 10:00	1/1/00 10:50
2022	Q1	S341	CE   1901 011	M	T			F			1/1/00 10:00	1/1/00 10:50
2022	Q1	S341	ME   2001 003	M	T		R	F			1/1/00 11:00	1/1/00 11:50
2022	Q1	S341	BE   3005 001		T		R				1/1/00 12:00	1/1/00 12:50
2022	Q1	S341	AE   1001 021					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 021					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	AE   1001 031					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 031					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	AE   1001 051					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 041					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 011					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	AE   1001 011					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 032					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	AE   1001 032					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 022					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	AE   1001 022					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	CV   1001 051					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	AE   1001 041					F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S341	ME   490  016		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  015		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  014		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  013		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  012		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  011		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  010		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  009		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  008		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  007		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  005		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  004		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  002		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  001		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  019		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  003		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  003			W		F			1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  018		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  017		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S341	ME   490  020		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S343	EE   2920 012				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	S343	EE   2905 011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	S343	EE   2060 011	M	T			F			1/1/00 9:00	1/1/00 9:50
2022	Q1	S343	EE   3921 031					F			1/1/00 10:00	1/1/00 11:50
2022	Q1	S343	EE   3921 011				R				1/1/00 11:00	1/1/00 12:50
2022	Q1	S343	EE   3900B011		T						1/1/00 11:00	1/1/00 12:50
2022	Q1	S343	EE   2905 021			W					1/1/00 11:00	1/1/00 12:50
2022	Q1	S343	CE   1901 021		T						1/1/00 13:00	1/1/00 14:50
2022	Q1	S343	EE   2050 021			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	S343	EE   1000 011					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	S343	EE   3921 021				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	S343	EE   3900B012		T						1/1/00 15:00	1/1/00 16:50
2022	Q1	S343	EE   2050 031			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	S344	EE   2920 011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	S344	CE   1901 012				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	S344	EE   3102 021		T						1/1/00 10:00	1/1/00 11:50
2022	Q1	S344	EE   1000 031					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	S358	MA   2323 001	M				F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S358	ME   1601 022		T	W					1/1/00 8:00	1/1/00 8:50
2022	Q1	S358	ME   1601 021		T	W					1/1/00 8:00	1/1/00 8:50
2022	Q1	S358	ME   2001 002	M	T		R	F			1/1/00 9:00	1/1/00 9:50
2022	Q1	S358	BI   102  012	M	T			F			1/1/00 10:00	1/1/00 10:50
2022	Q1	S358	BI   102  011	M	T			F			1/1/00 10:00	1/1/00 10:50
2022	Q1	S358	EE   3921 011	M		W		F			1/1/00 11:00	1/1/00 11:50
2022	Q1	S358	EE   201  004		T	W	R	F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S358	ME   490  008			W					1/1/00 14:00	1/1/00 14:50
2022	Q1	S358	EE   2050 021	M			R	F			1/1/00 14:00	1/1/00 14:50
2022	Q1	S358	UX   4410 001	M		W	R				1/1/00 15:00	1/1/00 15:50
2022	Q1	S358	EE   3032 004	M	T	W	R				1/1/00 16:00	1/1/00 16:50
2022	Q1	S359	ME   3103 005	M		W		F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S359	ME   3102 001	M		W		F			1/1/00 9:00	1/1/00 9:50
2022	Q1	S359	EE   3102 021	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	S359	ME   4806 021				R				1/1/00 11:00	1/1/00 12:50
2022	Q1	S359	ME   3103 002	M		W		F			1/1/00 11:00	1/1/00 11:50
2022	Q1	S359	BE   4005 021		T	W					1/1/00 12:00	1/1/00 12:50
2022	Q1	S359	ME   354  001		T	W		F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S359	EE   2920 021	M		W		F			1/1/00 14:00	1/1/00 14:50
2022	Q1	S359	BE   4705 021	M	T			F			1/1/00 15:00	1/1/00 15:50
2022	Q1	S359	ME   230  002	M	T	W	R				1/1/00 16:00	1/1/00 16:50
2022	Q1	S362	PH   3600 012	M		W		F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S362	PH   3600 011	M		W		F			1/1/00 8:00	1/1/00 8:50
2022	Q1	S362	EE   3032 001	M	T		R	F			1/1/00 9:00	1/1/00 9:50
2022	Q1	S362	BE   3500 001	M	T		R	F			1/1/00 10:00	1/1/00 10:50
2022	Q1	S362	EE   2905 021	M			R	F			1/1/00 11:00	1/1/00 11:50
2022	Q1	S362	ME   3103 003		T		R	F			1/1/00 13:00	1/1/00 13:50
2022	Q1	S362	BE   3405 001		T						1/1/00 14:00	1/1/00 14:50
2022	Q1	S362	EE   3050 002	M		W		F			1/1/00 14:00	1/1/00 14:50
2022	Q1	S362	BE   3500 002	M	T		R	F			1/1/00 15:00	1/1/00 15:50
2022	Q1	S362	EE   1000 031	M	T		R				1/1/00 16:00	1/1/00 16:50
2022	Q1	S365	BE   1005 011			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	S365	BE   1005 021		T						1/1/00 9:00	1/1/00 10:50
2022	Q1	S365	CE   4100 011				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	S365	BE   4705 011			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	S365	EE   3001B011				R				1/1/00 12:00	1/1/00 13:50
2022	Q1	S365	BE   1005 031			W					1/1/00 13:00	1/1/00 14:50
2022	Q1	S365	RM   HOLD 000					F			1/1/00 13:00	1/1/00 14:50
2022	Q1	S365	BE   4705 021			W					1/1/00 15:00	1/1/00 16:50
2022	Q1	S365	EE   3001B012				R				1/1/00 15:00	1/1/00 16:50
2022	Q1	SG01	ME   3105 012				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	SG01	ME   3105 021			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	SG01	ME   3105 013				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	SG01	ME   3105 022			W					1/1/00 10:00	1/1/00 11:50
2022	Q1	SG100	RM   HOLD 000				R	F			1/1/00 8:00	1/1/00 9:50
2022	Q1	SG100	RM   HOLD 000			W	R				1/1/00 10:00	1/1/00 11:50
2022	Q1	SG100	RM   HOLD 000		T	W	R				1/1/00 15:00	1/1/00 16:50
2022	Q1	SG100	RM   HOLD 000				R				1/1/00 17:00	1/1/00 18:50
2022	Q1	SG32	RM   HOLD 000			W	R				1/1/00 8:00	1/1/00 9:50
2022	Q1	SG32	RM   HOLD 000				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	SG42	RM   HOLD 000			W					1/1/00 8:00	1/1/00 9:50
2022	Q1	SG42	RM   HOLD 000		T	W					1/1/00 10:00	1/1/00 11:50
2022	Q1	SG42	PH   322  011				R				1/1/00 12:00	1/1/00 13:50
2022	Q1	SG42	RM   HOLD 000		T						1/1/00 13:00	1/1/00 14:50
2022	Q1	SG42	RM   HOLD 000		T	W	R				1/1/00 15:00	1/1/00 16:50
2022	Q1	SG63	ME   460  071	M		W	R				1/1/00 16:00	1/1/00 16:50
2022	Q1	STLUK	PE   7015 111									
2022	Q1	STLUK	PE   7011 111									
2022	Q1	NULAB	NU   4971 001		T						1/1/00 8:00	1/1/00 9:50
2022	Q1	NULAB	NU   3302L011	M							1/1/00 8:00	1/1/00 11:50
2022	Q1	NULAB	NU   3000L011			W					1/1/00 8:00	1/1/00 11:50
2022	Q1	NULAB	NU   2820 013		T						1/1/00 9:00	1/1/00 11:50
2022	Q1	NULAB	NU   2820 011			W					1/1/00 9:00	1/1/00 11:50
2022	Q1	NULAB	NU   3000L041				R				1/1/00 13:00	1/1/00 16:50
2022	Q1	NULAB	NU   3000L031			W					1/1/00 13:00	1/1/00 16:50
2022	Q1	NULAB	NU   3000L021			W					1/1/00 13:00	1/1/00 16:50
2022	Q1	NULAB	NU   2820 012			W					1/1/00 13:00	1/1/00 15:50
2022	Q1	NULAB	NU   2820 014		T						1/1/00 13:00	1/1/00 15:50
2022	Q1	NULAB	NU   7211 801	M							1/1/00 14:00	1/1/00 16:50
2022	Q1	NULAB	NU   3302L021	M							1/1/00 14:00	1/1/00 17:50
2022	Q1	VT166	GS   1001 023		T		R				1/1/00 8:00	1/1/00 8:50
2022	Q1	VT166	NU   2011 013	M							1/1/00 8:00	1/1/00 9:50
2022	Q1	VT166	NU   2011 012	M							1/1/00 8:00	1/1/00 9:50
2022	Q1	VT166	NU   2011 011	M							1/1/00 8:00	1/1/00 9:50
2022	Q1	VT166	HU   432  001		T	W		F			1/1/00 9:00	1/1/00 9:50
2022	Q1	VT166	HU   432  002		T	W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	VT166	GS   1001C003			W					1/1/00 11:00	1/1/00 12:50
2022	Q1	VT166	GS   1001C003		T			F			1/1/00 11:00	1/1/00 11:50
2022	Q1	VT166	GS   1010H002		T		R				1/1/00 12:00	1/1/00 13:50
2022	Q1	VT166	UX   1400 003		T		R	F			1/1/00 14:00	1/1/00 14:50
2022	Q1	VT166	MA   136C 001	M		W	R	F			1/1/00 15:00	1/1/00 15:50
2022	Q1	VT168	GS   1001 005				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	VT168	GS   1001 005		T			F			1/1/00 9:00	1/1/00 9:50
2022	Q1	VT168	AE   4311 011	M							1/1/00 9:00	1/1/00 10:50
2022	Q1	VT168	AE   4311 011			W					1/1/00 9:00	1/1/00 10:50
2022	Q1	VT168	GS   1001 019		T			F			1/1/00 10:00	1/1/00 10:50
2022	Q1	VT168	GS   1001C002			W					1/1/00 11:00	1/1/00 12:50
2022	Q1	VT168	GS   1001C002		T			F			1/1/00 11:00	1/1/00 11:50
2022	Q1	VT168	GS   1010H001		T		R				1/1/00 12:00	1/1/00 13:50
2022	Q1	VT168	GS   1001 015	M			R				1/1/00 14:00	1/1/00 14:50
2022	Q1	VT168	NU   4961 001		T						1/1/00 14:00	1/1/00 15:50
2022	Q1	VT168	CV   3900 001	M	T		R				1/1/00 16:00	1/1/00 16:50
2022	Q1	ONLN	GE   405  201									
2022	Q1	ONLN	GE   305  201									
2022	Q1	ONLN	GE   205  201									
2022	Q1	ONLN	BA   3411 201									
2022	Q1	ONLN	BA   2661 201									
2022	Q1	ONLN	BA   1220 201									
2022	Q1	ONLN	MB   8100D802									
2022	Q1	ONLN	MB   8100C802									
2022	Q1	ONLN	MB   8100B802									
2022	Q1	ONLN	MB   8100A802									
2022	Q1	ONLN	MB   6630 201									
2022	Q1	ONLN	MB   6600 201									
2022	Q1	ONLN	MB   6400 201									
2022	Q1	ONLN	MB   6151 201									
2022	Q1	ONLN	MB   6121 201									
2022	Q1	ONLN	NU   300  001		T						1/1/00 8:00	1/1/00 8:50
2022	Q1	ONLN	BA   4330 001	M		W	R				1/1/00 9:00	1/1/00 9:50
2022	Q1	ONLN	UX   2011 001	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	ONLN	TC   1400 801					F			1/1/00 10:00	1/1/00 10:50
2022	Q1	ONLN	BA   2331 001	M		W	R				1/1/00 10:00	1/1/00 10:50
2022	Q1	ONLN	NU   220  001				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	ONLN	NU   220  002				R				1/1/00 10:00	1/1/00 11:50
2022	Q1	ONLN	HU   430  001	M		W		F			1/1/00 10:00	1/1/00 10:50
2022	Q1	ONLN	GS   1002 002					F			1/1/00 11:00	1/1/00 11:50
2022	Q1	ONLN	GS   1002 801				R				1/1/00 11:00	1/1/00 12:50
2022	Q1	ONLN	GS   1002 802			W					1/1/00 12:00	1/1/00 13:50
2022	Q1	ONLN	HU   430  002		T	W	R				1/1/00 12:00	1/1/00 12:50
2022	Q1	ONLN	AE   200  801	M		W					1/1/00 14:00	1/1/00 14:50
2022	Q1	ONLN	TC   342  001					F			1/1/00 14:00	1/1/00 14:50
2022	Q1	ONLN	HU   432  003	M		W	R				1/1/00 14:00	1/1/00 14:50
2022	Q1	ONLN	BA   2331 002	M		W		F			1/1/00 15:00	1/1/00 15:50
2022	Q1	ONLN	AE   200  802	M		W					1/1/00 15:00	1/1/00 15:50
2022	Q1	ONLN	NU   300  002		T						1/1/00 15:00	1/1/00 15:50
2022	Q1	ONLN	UX   1400 004					F			1/1/00 15:00	1/1/00 15:50
2022	Q1	ONLN	HU   432  004	M	T		R				1/1/00 16:00	1/1/00 16:50
2022	Q1	ONLN	HU   410S 001		T	W					1/1/00 16:00	1/1/00 16:50
2022	Q1	ONLN	HU   413S 101				R				1/1/00 17:00	1/1/00 18:50
2022	Q1	ONLN	CS   6230 101		T		R				1/1/00 17:00	1/1/00 18:50
2022	Q1	AIRF	AF   1051 001		T		R				1/1/00 6:30	1/1/00 7:30
2022	Q1	AIRF	AF   4141 001		T		R				1/1/00 9:00	1/1/00 10:30
2022	Q1	AIRF	AF   1011 001		T						1/1/00 12:00	1/1/00 12:50
2022	Q1	AIRF	AF   2021 001				R				1/1/00 14:00	1/1/00 14:50
2022	Q1	AIRF	AF   1051 001		T						1/1/00 14:00	1/1/00 16:00
2022	Q1	AIRF	AF   3131 001				R				1/1/00 17:00	1/1/00 20:00
2022	Q1	ARMY	AR   4001 001					F			1/1/00 6:00	1/1/00 7:50
2022	Q1	ARMY	AR   3001 001					F			1/1/00 6:00	1/1/00 7:50
2022	Q1	ARMY	AR   2001 001					F			1/1/00 6:00	1/1/00 7:50
2022	Q1	ARMY	AR   1001 001					F			1/1/00 6:00	1/1/00 7:50
2022	Q1	ARMY	AR   4001 001	M	T		R				1/1/00 6:30	1/1/00 7:30
2022	Q1	ARMY	AR   3001 001	M	T		R				1/1/00 6:30	1/1/00 7:30
2022	Q1	ARMY	AR   2001 001	M	T		R				1/1/00 6:30	1/1/00 7:30
2022	Q1	ARMY	AR   1001 001	M	T		R				1/1/00 6:30	1/1/00 7:30
2022	Q1	ARMY	AR   4101 001			W					1/1/00 7:00	1/1/00 7:50
2022	Q1	ARMY	AR   3101 001			W					1/1/00 7:00	1/1/00 7:50
2022	Q1	ARMY	AR   4100 001				R				1/1/00 8:00	1/1/00 9:50
2022	Q1	ARMY	AR   3100 001	M		W					1/1/00 8:00	1/1/00 8:50
2022	Q1	ARMY	AR   2100 001		T		R				1/1/00 8:00	1/1/00 9:15
2022	Q1	ARMY	AR   1100 001		T						1/1/00 8:00	1/1/00 8:50
2022	Q1	ARMY	AR   3100 002	M		W					1/1/00 11:00	1/1/00 11:50
2022	Q1	ARMY	AR   1100 002		T						1/1/00 11:00	1/1/00 11:50
2022	Q1	ARMY	AR   2100 002		T		R				1/1/00 12:30	1/1/00 13:45
2022	Q1	ARMY	AR   1800 001	M		W					1/1/00 15:30	1/1/00 16:45
2022	Q1	ARMY	AR   4100 101		T						1/1/00 17:30	1/1/00 19:30
2022	Q1	NAVY	NS   4152 001		T		R				1/1/00 8:00	1/1/00 9:15
2022	Q1	NAVY	NS   3142 001	M		W		F			1/1/00 8:00	1/1/00 8:50
2022	Q1	NAVY	NS   2185 001		T		R				1/1/00 14:00	1/1/00 15:15
2022	Q1	NAVY	NS   1009 001		T		R				1/1/00 14:00	1/1/00 14:50
2022	Q1	NAVY	NS   1001 011				R				1/1/00 15:30	1/1/00 17:30
