id_num	yr_cde	trm_cde	crs_cde	lead_instructr_id	crs_enrollment
235972	2022	Q1	CH   201  011	237380	19
235973	2022	Q1	CH   201  011	237380	19
235974	2022	Q1	CH   201  011	237380	19
235975	2022	Q1	CH   201  011	237380	19
235976	2022	Q1	CH   201  011	237380	19
235977	2022	Q1	CH   201  011	237380	19
235978	2022	Q1	CH   201  011	237380	19
235979	2022	Q1	CH   201  011	237380	19
235980	2022	Q1	CH   201  011	237380	19
235981	2022	Q1	CH   201  011	237380	19
235982	2022	Q1	CH   201  011	237380	19
235983	2022	Q1	CH   201  011	237380	19
235984	2022	Q1	CH   201  011	237380	19
235985	2022	Q1	CH   201  011	237380	19
234628	2022	Q1	CH   201  011	237380	19
235986	2022	Q1	CH   201  011	237380	19
235987	2022	Q1	CH   201  011	237380	19
235988	2022	Q1	CH   201  011	237380	19
235989	2022	Q1	CH   201  011	237380	19
235990	2022	Q1	CH   201  012	237380	19
235991	2022	Q1	CH   201  012	237380	19
235992	2022	Q1	CH   201  012	237380	19
235993	2022	Q1	CH   201  012	237380	19
234961	2022	Q1	CH   201  012	237380	19
235994	2022	Q1	CH   201  012	237380	19
235995	2022	Q1	CH   201  012	237380	19
235996	2022	Q1	CH   201  012	237380	19
235997	2022	Q1	CH   201  012	237380	19
235998	2022	Q1	CH   201  012	237380	19
235999	2022	Q1	CH   201  012	237380	19
236000	2022	Q1	CH   201  012	237380	19
235131	2022	Q1	CH   201  012	237380	19
236001	2022	Q1	CH   201  012	237380	19
236002	2022	Q1	CH   201  012	237380	19
236003	2022	Q1	CH   201  012	237380	19
236004	2022	Q1	CH   201  012	237380	19
234749	2022	Q1	CH   201  012	237380	19
236005	2022	Q1	CH   201  012	237380	19
235441	2022	Q1	CS   1011 011	237390	22
236057	2022	Q1	CS   1011 011	237390	22
235484	2022	Q1	CS   1011 011	237390	22
236058	2022	Q1	CS   1011 011	237390	22
235488	2022	Q1	CS   1011 011	237390	22
235687	2022	Q1	CS   1011 011	237390	22
235798	2022	Q1	CS   1011 011	237390	22
235491	2022	Q1	CS   1011 011	237390	22
235907	2022	Q1	CS   1011 011	237390	22
235466	2022	Q1	CS   1011 011	237390	22
235694	2022	Q1	CS   1011 011	237390	22
235657	2022	Q1	CS   1011 011	237390	22
235471	2022	Q1	CS   1011 011	237390	22
235658	2022	Q1	CS   1011 011	237390	22
235452	2022	Q1	CS   1011 011	237390	22
236059	2022	Q1	CS   1011 011	237390	22
235861	2022	Q1	CS   1011 011	237390	22
235477	2022	Q1	CS   1011 011	237390	22
235454	2022	Q1	CS   1011 011	237390	22
236060	2022	Q1	CS   1011 011	237390	22
235897	2022	Q1	CS   1011 011	237390	22
235685	2022	Q1	CS   1011 011	237390	22
235869	2022	Q1	CS   1011 021	237391	21
235796	2022	Q1	CS   1011 021	237391	21
235959	2022	Q1	CS   1011 021	237391	21
235706	2022	Q1	CS   1011 021	237391	21
235490	2022	Q1	CS   1011 021	237391	21
236061	2022	Q1	CS   1011 021	237391	21
235494	2022	Q1	CS   1011 021	237391	21
235732	2022	Q1	CS   1011 021	237391	21
234905	2022	Q1	CS   1011 021	237391	21
235769	2022	Q1	CS   1011 021	237391	21
235499	2022	Q1	CS   1011 021	237391	21
236062	2022	Q1	CS   1011 021	237391	21
236063	2022	Q1	CS   1011 021	237391	21
236064	2022	Q1	CS   1011 021	237391	21
235774	2022	Q1	CS   1011 021	237391	21
236065	2022	Q1	CS   1011 021	237391	21
235865	2022	Q1	CS   1011 021	237391	21
235931	2022	Q1	CS   1011 021	237391	21
236066	2022	Q1	CS   1011 021	237391	21
235759	2022	Q1	CS   1011 021	237391	21
235504	2022	Q1	CS   1011 021	237391	21
235884	2022	Q1	CS   1011 031	237392	22
235483	2022	Q1	CS   1011 031	237392	22
235486	2022	Q1	CS   1011 031	237392	22
235777	2022	Q1	CS   1011 031	237392	22
235816	2022	Q1	CS   1011 031	237392	22
235873	2022	Q1	CS   1011 031	237392	22
235851	2022	Q1	CS   1011 031	237392	22
235621	2022	Q1	CS   1011 031	237392	22
235495	2022	Q1	CS   1011 031	237392	22
235608	2022	Q1	CS   1011 031	237392	22
235944	2022	Q1	CS   1011 031	237392	22
235843	2022	Q1	CS   1011 031	237392	22
235497	2022	Q1	CS   1011 031	237392	22
235893	2022	Q1	CS   1011 031	237392	22
235498	2022	Q1	CS   1011 031	237392	22
235036	2022	Q1	CS   1011 031	237392	22
235808	2022	Q1	CS   1011 031	237392	22
235866	2022	Q1	CS   1011 031	237392	22
235022	2022	Q1	CS   1011 031	237392	22
235534	2022	Q1	CS   1011 031	237392	22
235900	2022	Q1	CS   1011 031	237392	22
235901	2022	Q1	CS   1011 031	237392	22
235795	2022	Q1	CS   1011 041	237367	22
235743	2022	Q1	CS   1011 041	237367	22
235775	2022	Q1	CS   1011 041	237367	22
235667	2022	Q1	CS   1011 041	237367	22
235960	2022	Q1	CS   1011 041	237367	22
235489	2022	Q1	CS   1011 041	237367	22
236067	2022	Q1	CS   1011 041	237367	22
235493	2022	Q1	CS   1011 041	237367	22
235749	2022	Q1	CS   1011 041	237367	22
235836	2022	Q1	CS   1011 041	237367	22
235876	2022	Q1	CS   1011 041	237367	22
236068	2022	Q1	CS   1011 041	237367	22
236069	2022	Q1	CS   1011 041	237367	22
235643	2022	Q1	CS   1011 041	237367	22
236070	2022	Q1	CS   1011 041	237367	22
235231	2022	Q1	CS   1011 041	237367	22
236071	2022	Q1	CS   1011 041	237367	22
235501	2022	Q1	CS   1011 041	237367	22
235613	2022	Q1	CS   1011 041	237367	22
234909	2022	Q1	CS   1011 041	237367	22
236072	2022	Q1	CS   1011 041	237367	22
235826	2022	Q1	CS   1011 041	237367	22
235481	2022	Q1	CS   1011 051	237392	22
235482	2022	Q1	CS   1011 051	237392	22
235814	2022	Q1	CS   1011 051	237392	22
235485	2022	Q1	CS   1011 051	237392	22
235744	2022	Q1	CS   1011 051	237392	22
235650	2022	Q1	CS   1011 051	237392	22
235492	2022	Q1	CS   1011 051	237392	22
235854	2022	Q1	CS   1011 051	237392	22
235605	2022	Q1	CS   1011 051	237392	22
235496	2022	Q1	CS   1011 051	237392	22
235856	2022	Q1	CS   1011 051	237392	22
236073	2022	Q1	CS   1011 051	237392	22
235857	2022	Q1	CS   1011 051	237392	22
235679	2022	Q1	CS   1011 051	237392	22
235453	2022	Q1	CS   1011 051	237392	22
235881	2022	Q1	CS   1011 051	237392	22
235863	2022	Q1	CS   1011 051	237392	22
235754	2022	Q1	CS   1011 051	237392	22
236074	2022	Q1	CS   1011 051	237392	22
235682	2022	Q1	CS   1011 051	237392	22
235503	2022	Q1	CS   1011 051	237392	22
235914	2022	Q1	CS   1011 051	237392	22
235635	2022	Q1	CS   1011 061	237393	23
235887	2022	Q1	CS   1011 061	237393	23
235462	2022	Q1	CS   1011 061	237393	23
236075	2022	Q1	CS   1011 061	237393	23
236076	2022	Q1	CS   1011 061	237393	23
235446	2022	Q1	CS   1011 061	237393	23
236077	2022	Q1	CS   1011 061	237393	23
235449	2022	Q1	CS   1011 061	237393	23
235468	2022	Q1	CS   1011 061	237393	23
235450	2022	Q1	CS   1011 061	237393	23
235736	2022	Q1	CS   1011 061	237393	23
235469	2022	Q1	CS   1011 061	237393	23
235162	2022	Q1	CS   1011 061	237393	23
234988	2022	Q1	CS   1011 061	237393	23
235713	2022	Q1	CS   1011 061	237393	23
235609	2022	Q1	CS   1011 061	237393	23
235480	2022	Q1	CS   1011 061	237393	23
235456	2022	Q1	CS   1011 061	237393	23
235720	2022	Q1	CS   1011 061	237393	23
235458	2022	Q1	CS   1011 061	237393	23
235459	2022	Q1	CS   1011 061	237393	23
235956	2022	Q1	CS   1011 061	237393	23
235723	2022	Q1	CS   1011 061	237393	23
235442	2022	Q1	CS   1011 071	237394	21
235443	2022	Q1	CS   1011 071	237394	21
235406	2022	Q1	CS   1011 071	237394	21
235444	2022	Q1	CS   1011 071	237394	21
235745	2022	Q1	CS   1011 071	237394	21
235463	2022	Q1	CS   1011 071	237394	21
235689	2022	Q1	CS   1011 071	237394	21
235448	2022	Q1	CS   1011 071	237394	21
235470	2022	Q1	CS   1011 071	237394	21
235473	2022	Q1	CS   1011 071	237394	21
235677	2022	Q1	CS   1011 071	237394	21
236078	2022	Q1	CS   1011 071	237394	21
235475	2022	Q1	CS   1011 071	237394	21
235680	2022	Q1	CS   1011 071	237394	21
235017	2022	Q1	CS   1011 071	237394	21
235479	2022	Q1	CS   1011 071	237394	21
235629	2022	Q1	CS   1011 071	237394	21
236079	2022	Q1	CS   1011 071	237394	21
235898	2022	Q1	CS   1011 071	237394	21
236080	2022	Q1	CS   1011 071	237394	21
236081	2022	Q1	CS   1011 071	237394	21
235724	2022	Q1	CS   1011 081	237393	20
235461	2022	Q1	CS   1011 081	237393	20
235487	2022	Q1	CS   1011 081	237393	20
235963	2022	Q1	CS   1011 081	237393	20
235707	2022	Q1	CS   1011 081	237393	20
235619	2022	Q1	CS   1011 081	237393	20
235951	2022	Q1	CS   1011 081	237393	20
235465	2022	Q1	CS   1011 081	237393	20
235467	2022	Q1	CS   1011 081	237393	20
235656	2022	Q1	CS   1011 081	237393	20
235942	2022	Q1	CS   1011 081	237393	20
235967	2022	Q1	CS   1011 081	237393	20
235472	2022	Q1	CS   1011 081	237393	20
235476	2022	Q1	CS   1011 081	237393	20
235407	2022	Q1	CS   1011 081	237393	20
235478	2022	Q1	CS   1011 081	237393	20
234993	2022	Q1	CS   1011 081	237393	20
235702	2022	Q1	CS   1011 081	237393	20
235648	2022	Q1	CS   1011 081	237393	20
235460	2022	Q1	CS   1011 081	237393	20
236201	2022	Q1	SE   3010 001	237398	24
236214	2022	Q1	SE   3010 001	237398	24
236202	2022	Q1	SE   3010 001	237398	24
236190	2022	Q1	SE   3010 001	237398	24
236191	2022	Q1	SE   3010 001	237398	24
236180	2022	Q1	SE   3010 001	237398	24
236181	2022	Q1	SE   3010 001	237398	24
236204	2022	Q1	SE   3010 001	237398	24
235245	2022	Q1	SE   3010 001	237398	24
236194	2022	Q1	SE   3010 001	237398	24
236182	2022	Q1	SE   3010 001	237398	24
236183	2022	Q1	SE   3010 001	237398	24
236207	2022	Q1	SE   3010 001	237398	24
236197	2022	Q1	SE   3010 001	237398	24
236208	2022	Q1	SE   3010 001	237398	24
236219	2022	Q1	SE   3010 001	237398	24
236210	2022	Q1	SE   3010 001	237398	24
236200	2022	Q1	SE   3010 001	237398	24
236102	2022	Q1	SE   3010 001	237398	24
236187	2022	Q1	SE   3010 001	237398	24
236188	2022	Q1	SE   3010 001	237398	24
236212	2022	Q1	SE   3010 001	237398	24
236213	2022	Q1	SE   3010 001	237398	24
235234	2022	Q1	SE   3010 001	237398	24
236215	2022	Q1	SE   3010 002	237392	25
236886	2022	Q1	SE   3010 002	237392	25
236193	2022	Q1	SE   3010 002	237392	25
236216	2022	Q1	SE   3010 002	237392	25
236205	2022	Q1	SE   3010 002	237392	25
236217	2022	Q1	SE   3010 002	237392	25
236195	2022	Q1	SE   3010 002	237392	25
236172	2022	Q1	SE   3010 002	237392	25
236206	2022	Q1	SE   3010 002	237392	25
236173	2022	Q1	SE   3010 002	237392	25
236184	2022	Q1	SE   3010 002	237392	25
236794	2022	Q1	SE   3010 002	237392	25
236218	2022	Q1	SE   3010 002	237392	25
236738	2022	Q1	SE   3010 002	237392	25
236198	2022	Q1	SE   3010 002	237392	25
236175	2022	Q1	SE   3010 002	237392	25
236176	2022	Q1	SE   3010 002	237392	25
235262	2022	Q1	SE   3010 002	237392	25
236888	2022	Q1	SE   3010 002	237392	25
236209	2022	Q1	SE   3010 002	237392	25
236211	2022	Q1	SE   3010 002	237392	25
236177	2022	Q1	SE   3010 002	237392	25
236178	2022	Q1	SE   3010 002	237392	25
236179	2022	Q1	SE   3010 002	237392	25
236220	2022	Q1	SE   3010 002	237392	25
236186	2022	Q1	SE   3020 011	237398	1
236082	2022	Q1	SE   2030 011	237553	15
235649	2022	Q1	SE   2030 011	237553	15
235024	2022	Q1	SE   2030 011	237553	15
235221	2022	Q1	SE   2030 011	237553	15
236094	2022	Q1	SE   2030 011	237553	15
236104	2022	Q1	SE   2030 011	237553	15
236083	2022	Q1	SE   2030 011	237553	15
235007	2022	Q1	SE   2030 011	237553	15
235246	2022	Q1	SE   2030 011	237553	15
235008	2022	Q1	SE   2030 011	237553	15
236084	2022	Q1	SE   2030 011	237553	15
235227	2022	Q1	SE   2030 011	237553	15
236097	2022	Q1	SE   2030 011	237553	15
236141	2022	Q1	SE   2030 011	237553	15
234976	2022	Q1	SE   2030 011	237553	15
234957	2022	Q1	SE   2030 021	237553	20
235023	2022	Q1	SE   2030 021	237553	20
235025	2022	Q1	SE   2030 021	237553	20
235003	2022	Q1	SE   2030 021	237553	20
235005	2022	Q1	SE   2030 021	237553	20
235223	2022	Q1	SE   2030 021	237553	20
235006	2022	Q1	SE   2030 021	237553	20
236105	2022	Q1	SE   2030 021	237553	20
236101	2022	Q1	SE   2030 021	237553	20
236096	2022	Q1	SE   2030 021	237553	20
236093	2022	Q1	SE   2030 021	237553	20
236085	2022	Q1	SE   2030 021	237553	20
235016	2022	Q1	SE   2030 021	237553	20
235035	2022	Q1	SE   2030 021	237553	20
235256	2022	Q1	SE   2030 021	237553	20
235019	2022	Q1	SE   2030 021	237553	20
237086	2022	Q1	SE   2030 021	237553	20
236099	2022	Q1	SE   2030 021	237553	20
236103	2022	Q1	SE   2030 021	237553	20
236089	2022	Q1	SE   2030 021	237553	20
235197	2022	Q1	SE   2030 031	237394	19
235043	2022	Q1	SE   2030 031	237394	19
235001	2022	Q1	SE   2030 031	237394	19
234965	2022	Q1	SE   2030 031	237394	19
235224	2022	Q1	SE   2030 031	237394	19
235130	2022	Q1	SE   2030 031	237394	19
235012	2022	Q1	SE   2030 031	237394	19
235225	2022	Q1	SE   2030 031	237394	19
235053	2022	Q1	SE   2030 031	237394	19
235064	2022	Q1	SE   2030 031	237394	19
235014	2022	Q1	SE   2030 031	237394	19
235205	2022	Q1	SE   2030 031	237394	19
236174	2022	Q1	SE   2030 031	237394	19
235034	2022	Q1	SE   2030 031	237394	19
236159	2022	Q1	SE   2030 031	237394	19
235037	2022	Q1	SE   2030 031	237394	19
235171	2022	Q1	SE   2030 031	237394	19
236107	2022	Q1	SE   2030 031	237394	19
235042	2022	Q1	SE   2030 031	237394	19
235258	2022	Q1	SE   2030 041	237402	17
235158	2022	Q1	SE   2030 041	237402	17
236885	2022	Q1	SE   2030 041	237402	17
235048	2022	Q1	SE   2030 041	237402	17
236086	2022	Q1	SE   2030 041	237402	17
236157	2022	Q1	SE   2030 041	237402	17
235029	2022	Q1	SE   2030 041	237402	17
235202	2022	Q1	SE   2030 041	237402	17
236087	2022	Q1	SE   2030 041	237402	17
235032	2022	Q1	SE   2030 041	237402	17
236111	2022	Q1	SE   2030 041	237402	17
235127	2022	Q1	SE   2030 041	237402	17
235055	2022	Q1	SE   2030 041	237402	17
235056	2022	Q1	SE   2030 041	237402	17
236098	2022	Q1	SE   2030 041	237402	17
236100	2022	Q1	SE   2030 041	237402	17
236113	2022	Q1	SE   2030 041	237402	17
234942	2022	Q1	SE   2030 051	237404	13
234960	2022	Q1	SE   2030 051	237404	13
235002	2022	Q1	SE   2030 051	237404	13
234964	2022	Q1	SE   2030 051	237404	13
236106	2022	Q1	SE   2030 051	237404	13
235230	2022	Q1	SE   2030 051	237404	13
235756	2022	Q1	SE   2030 051	237404	13
235058	2022	Q1	SE   2030 051	237404	13
236088	2022	Q1	SE   2030 051	237404	13
235020	2022	Q1	SE   2030 051	237404	13
235021	2022	Q1	SE   2030 051	237404	13
235115	2022	Q1	SE   2030 051	237404	13
236108	2022	Q1	SE   2030 051	237404	13
